Date,boll_ub
2014-10-31,-0.05123037861127141
2014-11-03,-0.05339503044053608
2014-11-04,-0.0446482219879356
2014-11-05,-0.03787379487434707
2014-11-06,-0.034118177730972594
2014-11-07,-0.009607257467709426
2014-11-10,0.002481560978042388
2014-11-11,0.011662206392158437
2014-11-12,0.019531226260148752
2014-11-13,0.03352424181383798
2014-11-14,0.05234478992887971
2014-11-17,0.06915084766754478
2014-11-18,0.08756756934917499
2014-11-19,0.09773273118512958
2014-11-20,0.10488464717520689
2014-11-21,0.11149419984826844
2014-11-24,0.11079831646620115
2014-11-25,0.1125154943496211
2014-11-26,0.1109418062676482
2014-11-27,0.10812756022169813
2014-11-28,0.09116544015453407
2014-12-01,0.0699791460026741
2014-12-02,0.0681334338759819
2014-12-03,0.06601144590724996
2014-12-04,0.06247589962643572
2014-12-05,0.06635366353658584
2014-12-08,0.07078272044515067
2014-12-09,0.07708478501451985
2014-12-10,0.08119442028777576
2014-12-11,0.09004227863703045
2014-12-12,0.10634867389544099
2014-12-15,0.12012469335546425
2014-12-16,0.14662795774078935
2014-12-17,0.18842265450606133
2014-12-18,0.2150525144897054
2014-12-19,0.2252298336821173
2014-12-22,0.2308981209878636
2014-12-23,0.23845725040536375
2014-12-24,0.24866399263255987
2014-12-25,0.2508360713593779
2014-12-26,0.2551375931992542
2014-12-29,0.25607951662435946
2014-12-30,0.25948907984657454
2014-12-31,0.2555913926820617
2015-01-01,0.24583940087025474
2015-01-02,0.24183497537568824
2015-01-05,0.23930225167036248
2015-01-06,0.2382929069927507
2015-01-07,0.2304302760423893
2015-01-08,0.22354001860750355
2015-01-09,0.22230584024300692
2015-01-12,0.22635891345806738
2015-01-13,0.224739653434677
2015-01-14,0.2126852797705564
2015-01-15,0.21162405854844324
2015-01-16,0.21244358658796586
2015-01-19,0.21593369104124796
2015-01-20,0.21572766532767174
2015-01-21,0.21509622355508043
2015-01-22,0.21506429421410944
2015-01-23,0.21712681935678163
2015-01-26,0.21481124462754433
2015-01-27,0.2079115851081935
2015-01-28,0.20958099708384026
2015-01-29,0.20920617595720176
2015-01-30,0.20614167854012502
2015-02-02,0.20306219563226818
2015-02-03,0.2099124692212821
2015-02-04,0.20843791457476504
2015-02-05,0.22571688359134104
2015-02-06,0.24574701378913147
2015-02-09,0.2787623969987346
2015-02-10,0.2997780043383006
2015-02-11,0.3419764822991575
2015-02-12,0.3895876351025451
2015-02-13,0.4154690999775902
2015-02-16,0.4415918046047254
2015-02-17,0.46371357388389883
2015-02-18,0.4820788859180588
2015-02-19,0.49797034742850177
2015-02-20,0.5130823010653749
2015-02-23,0.5237355665621288
2015-02-24,0.5310164630035759
2015-02-25,0.5248488492625275
2015-02-26,0.51166919124114
2015-02-27,0.5025078235450627
2015-03-02,0.49318106174491755
2015-03-03,0.4989755825141767
2015-03-04,0.5011052415639582
2015-03-05,0.5239362674743262
2015-03-06,0.5511988815506941
2015-03-09,0.6001325528044579
2015-03-10,0.6630475510621223
2015-03-11,0.7091884677934956
2015-03-12,0.75685345901719
2015-03-13,0.8067111183209567
2015-03-16,0.8765484828177157
2015-03-17,0.9323419814829189
2015-03-18,0.9790766127485934
2015-03-19,1.010488854789937
2015-03-20,1.0570250928028708
2015-03-23,1.0793098099429101
2015-03-24,1.0816069134193227
2015-03-25,1.0785844501485655
2015-03-26,1.0805931824296688
2015-03-27,1.0796558981371605
2015-03-29,1.0662619578318788
2015-03-30,1.0515582512385322
2015-03-31,1.0293017463412606
2015-04-01,1.0070205323086867
2015-04-02,0.985070579961026
2015-04-05,0.9748170028206065
2015-04-06,0.9749167297703691
2015-04-07,0.9721694152456443
2015-04-08,0.9859087442729628
2015-04-09,0.9951216094174299
2015-04-12,0.9883406684330882
2015-04-13,0.9758690209193508
2015-04-14,0.9642587259578759
2015-04-15,0.9612943827817232
2015-04-16,0.9328798945665159
2015-04-19,0.9178437313434044
2015-04-20,0.9190647928531447
2015-04-21,0.9184532417880933
2015-04-22,0.9067967026349908
2015-04-23,0.9008457268663178
2015-04-26,0.874049625215451
2015-04-27,0.8513426487790982
2015-04-28,0.8297657583502068
2015-04-29,0.8079699651873886
2015-04-30,0.7924958872779563
2015-05-03,0.7753684881734465
2015-05-04,0.765567644409416
2015-05-05,0.7482831258477203
2015-05-06,0.7462443625726909
2015-05-07,0.7420441118175578
2015-05-10,0.7332047981689112
2015-05-11,0.7148228466621166
2015-05-12,0.7066516164105429
2015-05-13,0.7082095581411042
2015-05-14,0.7064094326200393
2015-05-17,0.7018876214391141
2015-05-18,0.6991215664667827
2015-05-19,0.6999897276302675
2015-05-20,0.6997346477178957
2015-05-21,0.704161994335683
2015-05-24,0.7181244982611666
2015-05-25,0.7224849766549152
2015-05-26,0.7469629629807157
2015-05-27,0.7643363829403839
2015-05-28,0.7904173843373831
2015-05-31,0.8179746373512173
2015-06-01,0.8367868853352177
2015-06-02,0.8463295043119241
2015-06-03,0.8562864243511629
2015-06-04,0.866162038482388
2015-06-07,0.868790450038404
2015-06-08,0.8720931016597185
2015-06-09,0.8718326796710448
2015-06-10,0.8740010875492475
2015-06-11,0.8671798855139272
2015-06-14,0.8599064112315249
2015-06-15,0.8528689738301334
2015-06-16,0.8471337318837971
2015-06-17,0.8349127240954725
2015-06-18,0.8304828613326387
2015-06-21,0.8303027197128006
2015-06-22,0.8307554363277968
2015-06-23,0.8272467205065656
2015-06-24,0.8237591470503
2015-06-25,0.8172253886731485
2015-06-28,0.804535373541733
2015-06-29,0.7910201725553325
2015-06-30,0.7880729109164534
2015-07-01,0.7912423412597805
2015-07-02,0.7846590315968117
2015-07-05,0.782037907782463
2015-07-06,0.7866101426956005
2015-07-07,0.8056166078669985
2015-07-08,0.84238548294209
2015-07-09,0.8673574876924562
2015-07-12,0.8717292524566419
2015-07-13,0.8723694874588588
2015-07-14,0.8740144133506582
2015-07-15,0.8709717936451881
2015-07-16,0.8690103011664564
